2021-03-08 15:38:19 [main] DEBUG logging:38 - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2021-03-08 15:38:19 [main] DEBUG LogHelper:102 - PersistenceUnitInfo [
	name: default
	persistence provider classname: null
	classloader: jdk.internal.loader.ClassLoaders$AppClassLoader@5451c3a8
	excludeUnlistedClasses: true
	JTA datasource: null
	Non JTA datasource: HikariDataSource (null)
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/D:/AU-Project-Team-2/Backend/target/test-classes/
	Shared Cache Mode: UNSPECIFIED
	Validation Mode: AUTO
	Jar files URLs []
	Managed classes names [
		com.au.discussionforum.model.Answer
		com.au.discussionforum.model.QuesKeywords
		com.au.discussionforum.model.Question
		com.au.discussionforum.model.Topic
		com.au.discussionforum.model.User
		com.au.discussionforum.model.UserTopic]
	Mapping files names []
	Properties []
2021-03-08 15:38:19 [main] DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2021-03-08 15:38:19 [main] DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2021-03-08 15:38:19 [main] DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2021-03-08 15:38:19 [main] INFO  Version:44 - HHH000412: Hibernate ORM core version 5.4.28.Final
2021-03-08 15:41:05 [main] DEBUG EntityLoader:129 - Static select for entity com.au.discussionforum.model.UserTopic [NONE]: select usertopic0_.user_topic_id as user_top1_5_0_, usertopic0_.topic_id as topic_id2_5_0_, usertopic0_.user_id as user_id3_5_0_, topic1_.topic_id as topic_id1_3_1_, topic1_.topic_name as topic_na2_3_1_, user2_.user_id as user_id1_4_2_, user2_.email as email2_4_2_, user2_.password as password3_4_2_, user2_.photo as photo4_4_2_, user2_.username as username5_4_2_ from user_topic usertopic0_ left outer join topic topic1_ on usertopic0_.topic_id=topic1_.topic_id left outer join user user2_ on usertopic0_.user_id=user2_.user_id where usertopic0_.user_topic_id=?
2021-03-08 15:41:05 [main] DEBUG AbstractEntityPersister:3924 - Static SQL for entity: com.au.discussionforum.model.Topic
2021-03-08 15:41:05 [main] DEBUG AbstractEntityPersister:3929 -  Version select: select topic_id from topic where topic_id =?
2021-03-08 15:41:05 [main] DEBUG AbstractEntityPersister:3932 -  Snapshot select: select topic_.topic_id, topic_.topic_name as topic_na2_3_ from topic topic_ where topic_.topic_id=?
2021-03-08 15:41:05 [main] DEBUG AbstractEntityPersister:394 -  Insert 0: insert into topic (topic_name, topic_id) values (?, ?)
2021-03-08 15:41:05 [main] DEBUG AbstractEntityPersister:394 -  Update 0: update topic set topic_name=? where topic_id=?
2021-03-08 15:41:05 [main] DEBUG AbstractEntityPersister:394 -  Delete 0: delete from topic where topic_id=?
2021-03-08 15:41:05 [main] DEBUG AbstractEntityPersister:3940 -  Identity insert: insert into topic (topic_name) values (?)
2021-03-08 15:41:05 [main] DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@6f98d04e]
2021-03-08 15:41:05 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : topicName
2021-03-08 15:41:05 [main] DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2021-03-08 15:41:05 [main] DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2021-03-08 15:41:05 [main] DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.au.discussionforum.model.Topic)
    - Returns
       - EntityReturnImpl(entity=com.au.discussionforum.model.Topic, querySpaceUid=<gen:0>, path=com.au.discussionforum.model.Topic)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.au.discussionforum.model.Topic)
          - SQL table alias mapping - topic0_
          - alias suffix - 0_
          - suffixed key columns - {topic_id1_3_0_}

2021-03-08 15:41:05 [main] DEBUG EntityLoader:129 - Static select for entity com.au.discussionforum.model.Topic [NONE]: select topic0_.topic_id as topic_id1_3_0_, topic0_.topic_name as topic_na2_3_0_ from topic topic0_ where topic0_.topic_id=?
2021-03-08 15:41:05 [main] DEBUG Table:520 - No alter strings for table : answer
2021-03-08 15:41:05 [main] DEBUG Table:520 - No alter strings for table : ques_keywords
2021-03-08 15:41:05 [main] DEBUG Table:520 - No alter strings for table : question
2021-03-08 15:41:05 [main] DEBUG Table:520 - No alter strings for table : topic
2021-03-08 15:41:05 [main] DEBUG Table:520 - No alter strings for table : user
2021-03-08 15:41:05 [main] DEBUG Table:520 - No alter strings for table : user_topic
2021-03-08 15:41:05 [main] INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-03-08 15:41:05 [main] DEBUG NamedQueryRepository:153 - Checking 0 named HQL queries
2021-03-08 15:41:05 [main] DEBUG NamedQueryRepository:167 - Checking 0 named SQL queries
2021-03-08 15:41:05 [main] DEBUG SessionFactoryRegistry:73 - Registering SessionFactory: 35efeef7-b840-42dd-9c14-9fd2a7efccbb (<unnamed>)
2021-03-08 15:41:05 [main] DEBUG SessionFactoryRegistry:80 - Not binding SessionFactory to JNDI, no JNDI name configured
2021-03-08 15:41:05 [main] DEBUG StatisticsInitiator:101 - Statistics initialized [enabled=false]
2021-03-08 15:41:05 [main] DEBUG TransactionImpl:53 - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
2021-03-08 15:41:05 [main] DEBUG TransactionImpl:53 - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
2021-03-08 15:41:05 [main] DEBUG TransactionImpl:53 - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
2021-03-08 15:41:05 [main] DEBUG TransactionImpl:53 - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
2021-03-08 15:41:05 [main] DEBUG TransactionImpl:53 - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
2021-03-08 15:41:05 [main] DEBUG TransactionImpl:53 - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
2021-03-08 15:41:05 [main] DEBUG TransactionImpl:53 - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
2021-03-08 15:41:05 [main] DEBUG TransactionImpl:53 - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
2021-03-08 15:41:05 [main] DEBUG TransactionImpl:53 - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
2021-03-08 15:41:07 [main] DEBUG LogHelper:102 - PersistenceUnitInfo [
	name: default
	persistence provider classname: null
	classloader: jdk.internal.loader.ClassLoaders$AppClassLoader@5451c3a8
	excludeUnlistedClasses: true
	JTA datasource: null
	Non JTA datasource: HikariDataSource (null)
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/D:/AU-Project-Team-2/Backend/target/test-classes/
	Shared Cache Mode: UNSPECIFIED
	Validation Mode: AUTO
	Jar files URLs []
	Managed classes names [
		com.au.discussionforum.model.Answer
		com.au.discussionforum.model.QuesKeywords
		com.au.discussionforum.model.Question
		com.au.discussionforum.model.Topic
		com.au.discussionforum.model.User
		com.au.discussionforum.model.UserTopic]
	Mapping files names []
	Properties []
2021-03-08 15:41:07 [main] DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2021-03-08 15:41:07 [main] DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2021-03-08 15:41:07 [main] DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2021-03-08 15:41:07 [main] DEBUG ServiceBinding:68 - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
2021-03-08 15:41:07 [main] DEBUG RegionFactoryInitiator:118 - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
2021-03-08 15:41:07 [main] DEBUG RegionFactoryInitiator:49 - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration boolean -> org.hibernate.type.BooleanType@46c22594
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration boolean -> org.hibernate.type.BooleanType@46c22594
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@46c22594
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@2d2c00d6
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration true_false -> org.hibernate.type.TrueFalseType@42b2eb48
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration yes_no -> org.hibernate.type.YesNoType@20f80c94
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration byte -> org.hibernate.type.ByteType@7c385f68
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration byte -> org.hibernate.type.ByteType@7c385f68
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@7c385f68
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration character -> org.hibernate.type.CharacterType@1c0ff117
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration char -> org.hibernate.type.CharacterType@1c0ff117
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@1c0ff117
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration short -> org.hibernate.type.ShortType@2635118a
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration short -> org.hibernate.type.ShortType@2635118a
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@2635118a
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration integer -> org.hibernate.type.IntegerType@6ddaffc4
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration int -> org.hibernate.type.IntegerType@6ddaffc4
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@6ddaffc4
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration long -> org.hibernate.type.LongType@7ee28bb1
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration long -> org.hibernate.type.LongType@7ee28bb1
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.lang.Long -> org.hibernate.type.LongType@7ee28bb1
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration float -> org.hibernate.type.FloatType@14a19efe
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration float -> org.hibernate.type.FloatType@14a19efe
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@14a19efe
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration double -> org.hibernate.type.DoubleType@291c9ad6
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration double -> org.hibernate.type.DoubleType@291c9ad6
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@291c9ad6
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@27d3ba25
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@27d3ba25
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@3721aca7
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@3721aca7
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration string -> org.hibernate.type.StringType@48301c73
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.lang.String -> org.hibernate.type.StringType@48301c73
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@75823c39
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@12a7df1f
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration url -> org.hibernate.type.UrlType@630762b4
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.net.URL -> org.hibernate.type.UrlType@630762b4
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration Duration -> org.hibernate.type.DurationType@4618ea3b
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@4618ea3b
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration Instant -> org.hibernate.type.InstantType@65dec1f6
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@65dec1f6
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@28625f8
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@28625f8
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@3d6d0d9
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@3d6d0d9
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@7d3ef43b
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@7d3ef43b
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@1f3f3aa4
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@1f3f3aa4
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@7a50082d
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@7a50082d
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@6ada92a2
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@6ada92a2
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration date -> org.hibernate.type.DateType@24690f54
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.sql.Date -> org.hibernate.type.DateType@24690f54
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration time -> org.hibernate.type.TimeType@2f7f98bf
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@2f7f98bf
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration timestamp -> org.hibernate.type.TimestampType@65b388ef
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@65b388ef
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@65b388ef
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@50929c4c
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration calendar -> org.hibernate.type.CalendarType@468cbe8c
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@468cbe8c
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@468cbe8c
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@5a154f22
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration calendar_time -> org.hibernate.type.CalendarTimeType@3516b79e
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration locale -> org.hibernate.type.LocaleType@4509be44
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@4509be44
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration currency -> org.hibernate.type.CurrencyType@26528259
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@26528259
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration timezone -> org.hibernate.type.TimeZoneType@72e29c3d
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@72e29c3d
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration class -> org.hibernate.type.ClassType@3a87b1ae
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@3a87b1ae
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@8e9941f
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@8e9941f
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@6bc50a57
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration binary -> org.hibernate.type.BinaryType@76bc765d
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration byte[] -> org.hibernate.type.BinaryType@76bc765d
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration [B -> org.hibernate.type.BinaryType@76bc765d
2021-03-08 15:41:07 [main] DEBUG BasicTypeRegistry:157 - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@6a158a3f
